session_id,customer_id,sales_agent_id,industry,onboarding_scenario,onboarding_stage,onboarding_field,event_name,event_timestamp,event_status,event_duration_minutes,is_revisit,previous_onboarding_field,next_onboarding_field,validation_status,failure_reason,onboarding_progress,onboarding_risk_score,onboarding_risk_level,agent_action,agent_response_time_minutes,agent_guidance_given,agent_correction_count,agent_escalation,real_time_guidance,session_status
SESSION-2817F5CC,CUST44135,AGENT362,banking,normal_completion,identity_verification,face_match_verification,entered,2026-08-30T15:07:40.511079,completed,4.16,False,home_address,identification_document_number,passed,,40.0,0.15,Low,entered_information,2.82,False,0,none,,in_progress
SESSION-2817F5CC,CUST44135,AGENT362,banking,normal_completion,identity_verification,identification_document_number,entered,2026-08-30T15:11:50.111079,completed,7.74,False,face_match_verification,identification_document_type,passed,,46.67,0.15,Low,entered_information,1.33,False,0,none,,in_progress
SESSION-2817F5CC,CUST44135,AGENT362,banking,normal_completion,identity_verification,identification_document_type,entered,2026-08-30T15:19:34.511079,completed,10.08,False,identification_document_number,selfie_liveness_check,passed,,53.33,0.05,Low,entered_information,1.13,False,0,none,,in_progress
SESSION-2817F5CC,CUST44135,AGENT362,banking,normal_completion,identity_verification,selfie_liveness_check,entered,2026-08-30T15:29:39.311079,completed,8.66,False,identification_document_type,profession,passed,,60.0,0.05,Low,provided_guidance,2.29,True,0,none,Review the current information and proceed to profession.,in_progress
SESSION-2817F5CC,CUST44135,AGENT362,banking,normal_completion,financial_profile,profession,entered,2026-08-30T15:38:18.911079,completed,9.79,False,selfie_liveness_check,assets,passed,,66.67,0.05,Low,provided_guidance,0.63,True,0,none,Review the current information and proceed to assets.,in_progress
SESSION-2817F5CC,CUST44135,AGENT362,banking,normal_completion,financial_profile,assets,entered,2026-08-30T15:48:06.311079,completed,9.67,False,profession,income,passed,,73.33,0.05,Low,entered_information,0.48,False,0,none,,in_progress
SESSION-2817F5CC,CUST44135,AGENT362,banking,normal_completion,financial_profile,income,entered,2026-08-30T15:57:46.511079,completed,10.67,False,assets,politically_exposed_person_status,passed,,80.0,0.05,Low,completed_step,1.33,False,0,none,,in_progress
SESSION-2817F5CC,CUST44135,AGENT362,banking,normal_completion,regulatory_declarations,politically_exposed_person_status,entered,2026-08-30T16:08:26.711079,completed,7.12,False,income,us_person_status,passed,,86.67,0.05,Low,completed_step,1.29,False,0,none,,in_progress
SESSION-2817F5CC,CUST44135,AGENT362,banking,normal_completion,regulatory_declarations,us_person_status,entered,2026-08-30T16:15:33.911079,completed,11.21,False,politically_exposed_person_status,terms_and_conditions_acceptance,passed,,93.33,0.05,Low,entered_information,2.53,False,0,none,,in_progress
SESSION-2817F5CC,CUST44135,AGENT362,banking,normal_completion,account_setup,terms_and_conditions_acceptance,entered,2026-08-30T16:26:46.511079,completed,3.68,False,us_person_status,,passed,,100.0,0.05,Low,completed_step,1.92,False,0,none,,completed
SESSION-A0B52E49,CUST30913,AGENT196,banking,incomplete_sessions,customer_information,home_address,entered,2026-08-30T14:43:39.911379,completed,3.46,False,,email_address,passed,,7.14,0.15,Low,provided_guidance,4.76,True,0,none,Review the current information and proceed to email_address.,in_progress
SESSION-A0B52E49,CUST30913,AGENT196,banking,incomplete_sessions,customer_information,email_address,entered,2026-08-30T14:47:07.511379,completed,8.55,False,home_address,date_of_birth,passed,,14.29,0.15,Low,reviewed_information,6.39,True,1,none,Review the current information and proceed to date_of_birth.,in_progress
SESSION-A0B52E49,CUST30913,AGENT196,banking,incomplete_sessions,customer_information,date_of_birth,entered,2026-08-30T14:55:40.511379,completed,8.14,False,email_address,mobile_phone_number,passed,,21.43,0.15,Low,provided_guidance,2.87,True,1,none,Review the current information and proceed to mobile_phone_number.,in_progress
SESSION-A0B52E49,CUST30913,AGENT196,banking,incomplete_sessions,customer_information,mobile_phone_number,entered,2026-08-30T15:03:48.911379,completed,8.74,False,date_of_birth,full_name,passed,,28.57,0.15,Low,requested_missing_information,1.74,True,1,none,Review the current information and proceed to full_name.,in_progress
SESSION-A0B52E49,CUST30913,AGENT196,banking,incomplete_sessions,customer_information,full_name,entered,2026-08-30T15:12:33.311379,completed,10.96,False,mobile_phone_number,face_match_verification,passed,,35.71,0.15,Low,requested_missing_information,6.21,True,1,none,Review the current information and proceed to face_match_verification.,in_progress
SESSION-A0B52E49,CUST30913,AGENT196,banking,incomplete_sessions,identity_verification,face_match_verification,entered,2026-08-30T15:23:30.911379,completed,10.11,False,full_name,identification_document_number,passed,,42.86,0.15,Low,provided_guidance,4.98,True,0,none,Review the current information and proceed to identification_document_number.,in_progress
SESSION-A0B52E49,CUST30913,AGENT196,banking,incomplete_sessions,identity_verification,identification_document_number,entered,2026-08-30T15:33:37.511379,completed,2.1,False,face_match_verification,selfie_liveness_check,passed,,50.0,0.05,Low,reviewed_information,7.68,True,0,none,Review the current information and proceed to selfie_liveness_check.,in_progress
SESSION-A0B52E49,CUST30913,AGENT196,banking,incomplete_sessions,identity_verification,selfie_liveness_check,entered,2026-08-30T15:35:43.511379,completed,6.05,False,identification_document_number,identification_document_type,passed,,57.14,0.05,Low,provided_guidance,2.33,True,1,none,Review the current information and proceed to identification_document_type.,in_progress
SESSION-A0B52E49,CUST30913,AGENT196,banking,incomplete_sessions,identity_verification,identification_document_type,entered,2026-08-30T15:41:46.511379,completed,9.71,False,selfie_liveness_check,profession,passed,,64.29,0.05,Low,provided_guidance,1.85,True,1,none,Review the current information and proceed to profession.,in_progress
SESSION-A0B52E49,CUST30913,AGENT196,banking,incomplete_sessions,financial_profile,profession,entered,2026-08-30T15:51:29.111379,completed,2.16,False,identification_document_type,income,passed,,71.43,0.05,Low,provided_guidance,3.61,True,0,none,Review the current information and proceed to income.,in_progress
SESSION-A0B52E49,CUST30913,AGENT196,banking,incomplete_sessions,financial_profile,income,entered,2026-08-30T15:53:38.711379,completed,8.82,False,profession,us_person_status,passed,,78.57,0.05,Low,requested_missing_information,5.08,True,0,none,Review the current information and proceed to us_person_status.,in_progress
SESSION-A0B52E49,CUST30913,AGENT196,banking,incomplete_sessions,regulatory_declarations,us_person_status,entered,2026-08-30T16:02:27.911379,completed,2.59,False,income,,passed,,85.71,0.05,Low,provided_guidance,1.92,True,1,none,Review the completed information and complete Customer Onboarding.,in_progress
SESSION-97E69174,CUST94826,AGENT350,banking,normal_completion,customer_information,full_name,entered,2026-08-30T14:43:39.911674,completed,11.49,False,,home_address,passed,,7.14,0.15,Low,reviewed_information,7.12,False,0,none,,in_progress
SESSION-97E69174,CUST94826,AGENT350,banking,normal_completion,customer_information,home_address,entered,2026-08-30T14:55:09.311674,completed,1.43,False,full_name,email_address,passed,,14.29,0.15,Low,completed_step,0.54,False,0,none,,in_progress
SESSION-97E69174,CUST94826,AGENT350,banking,normal_completion,customer_information,email_address,entered,2026-08-30T14:56:35.111674,completed,5.61,False,home_address,date_of_birth,passed,,21.43,0.15,Low,entered_information,2.8,False,0,none,,in_progress
SESSION-97E69174,CUST94826,AGENT350,banking,normal_completion,customer_information,date_of_birth,entered,2026-08-30T15:02:11.711674,completed,1.17,False,email_address,mobile_phone_number,passed,,28.57,0.15,Low,provided_guidance,2.54,True,0,none,Review the current information and proceed to mobile_phone_number.,in_progress
SESSION-97E69174,CUST94826,AGENT350,banking,normal_completion,customer_information,mobile_phone_number,entered,2026-08-30T15:03:21.911674,completed,5.46,False,date_of_birth,face_match_verification,passed,,35.71,0.15,Low,completed_step,1.71,False,0,none,,in_progress
SESSION-97E69174,CUST94826,AGENT350,banking,normal_completion,identity_verification,face_match_verification,entered,2026-08-30T15:08:49.511674,completed,9.63,False,mobile_phone_number,identification_document_number,passed,,42.86,0.15,Low,provided_guidance,4.84,True,0,none,Review the current information and proceed to identification_document_number.,in_progress
SESSION-97E69174,CUST94826,AGENT350,banking,normal_completion,identity_verification,identification_document_number,entered,2026-08-30T15:18:27.311674,completed,4.55,False,face_match_verification,identification_document_type,passed,,50.0,0.05,Low,provided_guidance,1.31,True,0,none,Review the current information and proceed to identification_document_type.,in_progress
SESSION-97E69174,CUST94826,AGENT350,banking,normal_completion,identity_verification,identification_document_type,entered,2026-08-30T15:23:00.311674,completed,1.78,False,identification_document_number,selfie_liveness_check,passed,,57.14,0.05,Low,provided_guidance,4.24,True,0,none,Review the current information and proceed to selfie_liveness_check.,in_progress
SESSION-97E69174,CUST94826,AGENT350,banking,normal_completion,identity_verification,selfie_liveness_check,entered,2026-08-30T15:24:47.111674,completed,3.87,False,identification_document_type,profession,passed,,64.29,0.05,Low,completed_step,1.73,False,0,none,,in_progress
SESSION-97E69174,CUST94826,AGENT350,banking,normal_completion,financial_profile,profession,entered,2026-08-30T15:28:39.311674,completed,1.15,False,selfie_liveness_check,income,passed,,71.43,0.05,Low,completed_step,2.88,False,0,none,,in_progress
SESSION-97E69174,CUST94826,AGENT350,banking,normal_completion,financial_profile,income,entered,2026-08-30T15:29:48.311674,completed,9.57,False,profession,us_person_status,passed,,78.57,0.05,Low,completed_step,1.01,False,0,none,,in_progress
SESSION-97E69174,CUST94826,AGENT350,banking,normal_completion,regulatory_declarations,us_person_status,entered,2026-08-30T15:39:22.511674,completed,10.37,False,income,politically_exposed_person_status,passed,,85.71,0.05,Low,completed_step,1.19,False,0,none,,in_progress
SESSION-97E69174,CUST94826,AGENT350,banking,normal_completion,regulatory_declarations,politically_exposed_person_status,entered,2026-08-30T15:49:44.711674,completed,11.62,False,us_person_status,terms_and_conditions_acceptance,passed,,92.86,0.05,Low,provided_guidance,3.61,True,0,none,Review the current information and proceed to terms_and_conditions_acceptance.,in_progress
SESSION-97E69174,CUST94826,AGENT350,banking,normal_completion,account_setup,terms_and_conditions_acceptance,entered,2026-08-30T16:01:21.911674,completed,6.98,False,politically_exposed_person_status,,passed,,100.0,0.05,Low,completed_step,2.66,False,0,none,,completed
SESSION-EAB614BE,CUST86338,AGENT626,banking,revisited_fields,customer_information,mobile_phone_number,entered,2026-08-30T14:43:39.911947,completed,16.87,False,,email_address,passed,,7.14,0.3,Medium,entered_information,2.68,False,0,none,,in_progress
SESSION-EAB614BE,CUST86338,AGENT626,banking,revisited_fields,customer_information,email_address,entered,2026-08-30T15:00:32.111947,completed,17.89,False,mobile_phone_number,mobile_phone_number,passed,,14.29,0.3,Medium,provided_guidance,2.42,True,0,none,Review the current information and proceed to mobile_phone_number.,in_progress
SESSION-EAB614BE,CUST86338,AGENT626,banking,revisited_fields,customer_information,mobile_phone_number,revisited,2026-08-30T15:18:25.511947,completed,9.79,True,email_address,home_address,passed,,14.29,0.25,Low,reviewed_information,4.24,True,1,none,Review the current information and proceed to home_address.,in_progress
SESSION-EAB614BE,CUST86338,AGENT626,banking,revisited_fields,customer_information,home_address,entered,2026-08-30T15:28:12.911947,completed,4.42,False,mobile_phone_number,full_name,passed,,21.43,0.25,Low,reviewed_information,1.48,False,0,none,,in_progress
SESSION-EAB614BE,CUST86338,AGENT626,banking,revisited_fields,customer_information,full_name,entered,2026-08-30T15:32:38.111947,completed,13.14,False,home_address,date_of_birth,passed,,28.57,0.25,Low,completed_step,0.39,False,0,none,,in_progress
SESSION-EAB614BE,CUST86338,AGENT626,banking,revisited_fields,customer_information,date_of_birth,entered,2026-08-30T15:45:46.511947,completed,15.78,False,full_name,identification_document_type,passed,,35.71,0.4,Medium,reviewed_information,4.97,False,0,none,,in_progress
SESSION-EAB614BE,CUST86338,AGENT626,banking,revisited_fields,identity_verification,identification_document_type,entered,2026-08-30T16:01:33.311947,completed,7.25,False,date_of_birth,identification_document_number,passed,,42.86,0.25,Low,provided_guidance,2.24,True,0,none,Review the current information and proceed to identification_document_number.,in_progress
SESSION-EAB614BE,CUST86338,AGENT626,banking,revisited_fields,identity_verification,identification_document_number,entered,2026-08-30T16:08:48.311947,completed,4.41,False,identification_document_type,mobile_phone_number,passed,,50.0,0.15,Low,completed_step,2.12,False,0,none,,in_progress
SESSION-EAB614BE,CUST86338,AGENT626,banking,revisited_fields,customer_information,mobile_phone_number,revisited,2026-08-30T16:13:12.911947,completed,15.34,True,identification_document_number,face_match_verification,passed,,50.0,0.4,Medium,reviewed_information,1.32,True,0,none,Review the current information and proceed to face_match_verification.,in_progress
SESSION-EAB614BE,CUST86338,AGENT626,banking,revisited_fields,identity_verification,face_match_verification,entered,2026-08-30T16:28:33.311947,completed,11.21,False,mobile_phone_number,selfie_liveness_check,passed,,57.14,0.25,Low,completed_step,1.42,False,0,none,,in_progress
