session_id,customer_id,sales_agent_id,industry,onboarding_scenario,onboarding_field,event_timestamp,event_status,event_duration_minutes,is_revisit,previous_onboarding_field,next_onboarding_field,validation_status,failure_reason,onboarding_progress,onboarding_risk_score,onboarding_risk_level,agent_action,agent_response_time_minutes,agent_guidance_given,agent_correction_count,agent_escalation,real_time_guidance,session_status
SESSION-043FC5B9,CUST63967,AGENT566,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:21:47.990646,completed,11.76,False,Account Information,,passed,,100.0,0.05,Low,entered_information,0.9,False,0,none,,completed
SESSION-044E234B,CUST92910,AGENT352,banking,long_completion_times,Customer Information,2026-08-29 13:08:55.165895,completed,38.15,False,,Identity Verification,passed,,20.0,0.3,Medium,completed_step,1.95,True,0,none,Review the current information and proceed to Identity Verification.,in_progress
SESSION-044E234B,CUST92910,AGENT352,banking,long_completion_times,Document Verification,2026-08-29 14:13:38.365895,completed,30.97,False,Identity Verification,Account Information,passed,,60.0,0.2,Low,entered_information,1.95,True,0,none,Review the current information and proceed to Account Information.,in_progress
SESSION-044E234B,CUST92910,AGENT352,banking,long_completion_times,Account Information,2026-08-29 14:44:36.565895,completed,21.28,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.2,Low,provided_guidance,3.99,True,0,none,Review the current information and proceed to Onboarding Confirmation.,in_progress
SESSION-044E234B,CUST92910,AGENT352,banking,long_completion_times,Onboarding Confirmation,2026-08-29 15:05:53.365895,completed,36.15,False,Account Information,,passed,,100.0,0.2,Low,reviewed_information,4.28,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-046511C5,CUST95803,AGENT950,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.224803,completed,5.0,False,,Service Selection,passed,,20.0,0.15,Low,completed_step,2.96,False,0,none,,in_progress
SESSION-046511C5,CUST95803,AGENT950,telecom,normal_completion,Service Selection,2026-08-29 13:13:55.224803,completed,9.15,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,0.98,False,0,none,,in_progress
SESSION-046511C5,CUST95803,AGENT950,telecom,normal_completion,Document Verification,2026-08-29 13:23:04.224803,completed,8.89,False,Service Selection,Installation,passed,,60.0,0.05,Low,entered_information,2.26,False,0,none,,in_progress
SESSION-046511C5,CUST95803,AGENT950,telecom,normal_completion,Installation,2026-08-29 13:31:57.624803,completed,7.85,False,Document Verification,Activation,passed,,80.0,0.05,Low,provided_guidance,2.81,True,0,none,Review the current information and proceed to Activation.,in_progress
SESSION-046511C5,CUST95803,AGENT950,telecom,normal_completion,Activation,2026-08-29 13:39:48.624803,completed,2.65,False,Installation,,passed,,100.0,0.05,Low,completed_step,1.29,False,0,none,,completed
SESSION-04657D20,CUST21589,AGENT265,banking,normal_completion,Customer Information,2026-08-29 13:08:55.173090,completed,6.51,False,,Identity Verification,passed,,20.0,0.15,Low,entered_information,2.63,False,0,none,,in_progress
SESSION-04657D20,CUST21589,AGENT265,banking,normal_completion,Identity Verification,2026-08-29 13:15:25.773090,completed,3.02,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,completed_step,0.94,False,0,none,,in_progress
SESSION-04657D20,CUST21589,AGENT265,banking,normal_completion,Document Verification,2026-08-29 13:18:26.973090,completed,6.63,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,entered_information,2.61,False,0,none,,in_progress
SESSION-04657D20,CUST21589,AGENT265,banking,normal_completion,Account Information,2026-08-29 13:25:04.773090,completed,7.94,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,entered_information,2.49,False,0,none,,in_progress
SESSION-04657D20,CUST21589,AGENT265,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:33:01.173090,completed,2.05,False,Account Information,,passed,,100.0,0.05,Low,entered_information,2.26,False,0,none,,completed
SESSION-04F4D7A2,CUST46653,AGENT285,banking,normal_completion,Customer Information,2026-08-29 13:08:55.146927,completed,4.56,False,,Identity Verification,passed,,20.0,0.15,Low,provided_guidance,4.95,True,0,none,Review the current information and proceed to Identity Verification.,in_progress
SESSION-04F4D7A2,CUST46653,AGENT285,banking,normal_completion,Identity Verification,2026-08-29 13:13:28.746927,completed,2.56,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,reviewed_information,4.47,False,0,none,,in_progress
SESSION-04F4D7A2,CUST46653,AGENT285,banking,normal_completion,Document Verification,2026-08-29 13:16:02.346927,completed,7.66,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,entered_information,1.21,False,0,none,,in_progress
SESSION-04F4D7A2,CUST46653,AGENT285,banking,normal_completion,Account Information,2026-08-29 13:23:41.946927,completed,10.91,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,completed_step,1.44,False,0,none,,in_progress
SESSION-04F4D7A2,CUST46653,AGENT285,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:34:36.546927,completed,8.27,False,Account Information,,passed,,100.0,0.05,Low,provided_guidance,1.59,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-0513D13F,CUST74478,AGENT415,telecom,revisited_fields,Customer Information,2026-08-29 13:08:55.315697,completed,4.59,False,,Service Selection,passed,,20.0,0.15,Low,provided_guidance,2.11,True,0,none,Review the current information and proceed to Service Selection.,in_progress
SESSION-0513D13F,CUST74478,AGENT415,telecom,revisited_fields,Service Selection,2026-08-29 13:13:30.715697,completed,9.23,False,Customer Information,Customer Information,passed,,40.0,0.15,Low,entered_information,0.87,False,0,none,,in_progress
SESSION-0513D13F,CUST74478,AGENT415,telecom,revisited_fields,Customer Information,2026-08-29 13:22:44.515697,completed,13.83,True,Service Selection,Document Verification,passed,,40.0,0.25,Low,revisited_information,1.6,True,0,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-0513D13F,CUST74478,AGENT415,telecom,revisited_fields,Document Verification,2026-08-29 13:36:34.315697,completed,10.18,False,Customer Information,Installation,passed,,60.0,0.15,Low,entered_information,0.8,False,0,none,,in_progress
SESSION-0513D13F,CUST74478,AGENT415,telecom,revisited_fields,Installation,2026-08-29 13:46:45.115697,completed,12.64,False,Document Verification,Service Selection,passed,,80.0,0.15,Low,completed_step,0.81,False,0,none,,in_progress
SESSION-0513D13F,CUST74478,AGENT415,telecom,revisited_fields,Activation,2026-08-29 14:09:06.115697,completed,9.51,False,Service Selection,,passed,,100.0,0.25,Low,provided_guidance,1.55,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-05241BBD,CUST12206,AGENT449,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.320959,completed,5.34,False,,Service Selection,passed,,20.0,0.15,Low,entered_information,1.06,False,0,none,,in_progress
SESSION-05241BBD,CUST12206,AGENT449,telecom,normal_completion,Service Selection,2026-08-29 13:14:15.720959,completed,3.6,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,provided_guidance,3.1,True,0,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-05241BBD,CUST12206,AGENT449,telecom,normal_completion,Document Verification,2026-08-29 13:17:51.720959,completed,9.61,False,Service Selection,Installation,passed,,60.0,0.05,Low,entered_information,1.02,False,0,none,,in_progress
SESSION-05241BBD,CUST12206,AGENT449,telecom,normal_completion,Installation,2026-08-29 13:27:28.320959,completed,7.54,False,Document Verification,Activation,passed,,80.0,0.05,Low,entered_information,2.9,False,0,none,,in_progress
SESSION-05241BBD,CUST12206,AGENT449,telecom,normal_completion,Activation,2026-08-29 13:35:00.720959,completed,11.54,False,Installation,,passed,,100.0,0.05,Low,entered_information,0.92,False,0,none,,completed
SESSION-053800F5,CUST87453,AGENT332,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.255497,completed,6.85,False,,Service Selection,passed,,20.0,0.15,Low,entered_information,0.54,False,0,none,,in_progress
SESSION-053800F5,CUST87453,AGENT332,telecom,normal_completion,Service Selection,2026-08-29 13:15:46.255497,completed,2.93,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,1.81,False,0,none,,in_progress
SESSION-053800F5,CUST87453,AGENT332,telecom,normal_completion,Document Verification,2026-08-29 13:18:42.055497,completed,9.05,False,Service Selection,Installation,passed,,60.0,0.05,Low,completed_step,0.79,False,0,none,,in_progress
SESSION-053800F5,CUST87453,AGENT332,telecom,normal_completion,Installation,2026-08-29 13:27:45.055497,completed,7.08,False,Document Verification,Activation,passed,,80.0,0.05,Low,entered_information,2.44,False,0,none,,in_progress
SESSION-053800F5,CUST87453,AGENT332,telecom,normal_completion,Activation,2026-08-29 13:34:49.855497,completed,8.33,False,Installation,,passed,,100.0,0.05,Low,completed_step,0.29,False,0,none,,completed
SESSION-05660ECC,CUST73176,AGENT823,banking,validation_errors,Customer Information,2026-08-29 13:08:55.161374,completed,13.36,False,,Identity Verification,passed,,20.0,0.15,Low,entered_information,2.65,False,0,none,,in_progress
SESSION-05660ECC,CUST73176,AGENT823,banking,validation_errors,Identity Verification,2026-08-29 13:22:16.761374,failed,17.76,False,Customer Information,Document Verification,failed,Required information missing,40.0,0.55,Medium,corrected_information,3.63,True,2,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-05660ECC,CUST73176,AGENT823,banking,validation_errors,Document Verification,2026-08-29 13:40:02.361374,completed,9.15,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,entered_information,1.32,False,0,none,,in_progress
SESSION-05660ECC,CUST73176,AGENT823,banking,validation_errors,Account Information,2026-08-29 13:49:11.361374,failed,16.73,False,Document Verification,Onboarding Confirmation,failed,Invalid information entered,80.0,0.45,Medium,corrected_information,6.35,True,2,none,Review the current information and proceed to Onboarding Confirmation.,in_progress
SESSION-05660ECC,CUST73176,AGENT823,banking,validation_errors,Onboarding Confirmation,2026-08-29 14:05:55.161374,completed,15.47,False,Account Information,,passed,,100.0,0.2,Low,completed_step,2.94,False,0,none,,completed
SESSION-05C406CD,CUST82376,AGENT856,banking,normal_completion,Customer Information,2026-08-29 13:08:55.066172,completed,10.64,False,,Identity Verification,passed,,20.0,0.15,Low,provided_guidance,3.62,True,0,none,Review the current information and proceed to Identity Verification.,in_progress
SESSION-05C406CD,CUST82376,AGENT856,banking,normal_completion,Identity Verification,2026-08-29 13:19:33.466172,completed,6.51,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,1.26,False,0,none,,in_progress
SESSION-05C406CD,CUST82376,AGENT856,banking,normal_completion,Document Verification,2026-08-29 13:26:04.066172,completed,8.82,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,entered_information,2.61,False,0,none,,in_progress
SESSION-05C406CD,CUST82376,AGENT856,banking,normal_completion,Account Information,2026-08-29 13:34:53.266172,completed,4.1,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,reviewed_information,7.85,False,0,none,,in_progress
SESSION-05C406CD,CUST82376,AGENT856,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:38:59.266172,completed,10.82,False,Account Information,,passed,,100.0,0.05,Low,entered_information,1.86,False,0,none,,completed
SESSION-05D7CE23,CUST24582,AGENT290,banking,revisited_fields,Customer Information,2026-08-29 13:08:55.078431,completed,9.57,False,,Identity Verification,passed,,20.0,0.15,Low,entered_information,0.42,False,0,none,,in_progress
SESSION-05D7CE23,CUST24582,AGENT290,banking,revisited_fields,Identity Verification,2026-08-29 13:18:29.278431,completed,13.21,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,provided_guidance,1.51,True,0,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-05D7CE23,CUST24582,AGENT290,banking,revisited_fields,Document Verification,2026-08-29 13:31:41.878431,completed,14.94,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,reviewed_information,6.83,False,0,none,,in_progress
SESSION-05D7CE23,CUST24582,AGENT290,banking,revisited_fields,Account Information,2026-08-29 13:46:38.278431,completed,15.18,False,Document Verification,Customer Information,passed,,80.0,0.2,Low,entered_information,0.28,False,0,none,,in_progress
SESSION-05D7CE23,CUST24582,AGENT290,banking,revisited_fields,Onboarding Confirmation,2026-08-29 14:14:54.478431,completed,5.1,False,Customer Information,Identity Verification,passed,,100.0,0.15,Low,completed_step,0.69,False,0,none,,in_progress
SESSION-06412897,CUST32171,AGENT659,telecom,revisited_fields,Customer Information,2026-08-29 13:08:55.339999,completed,10.6,False,,Service Selection,passed,,20.0,0.15,Low,entered_information,2.93,False,0,none,,in_progress
SESSION-06412897,CUST32171,AGENT659,telecom,revisited_fields,Service Selection,2026-08-29 13:19:31.339999,completed,9.32,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,2.0,False,0,none,,in_progress
SESSION-06412897,CUST32171,AGENT659,telecom,revisited_fields,Document Verification,2026-08-29 13:28:50.539999,completed,12.9,False,Service Selection,Customer Information,passed,,60.0,0.05,Low,completed_step,1.01,False,0,none,,in_progress
SESSION-06412897,CUST32171,AGENT659,telecom,revisited_fields,Customer Information,2026-08-29 13:41:44.539999,completed,14.46,True,Document Verification,Installation,passed,,60.0,0.15,Low,provided_guidance,2.39,True,0,none,Review the current information and proceed to Installation.,in_progress
SESSION-06412897,CUST32171,AGENT659,telecom,revisited_fields,Installation,2026-08-29 13:56:12.139999,completed,8.17,False,Customer Information,Activation,passed,,80.0,0.15,Low,reviewed_information,4.26,False,0,none,,in_progress
SESSION-06412897,CUST32171,AGENT659,telecom,revisited_fields,Activation,2026-08-29 14:04:22.339999,completed,10.22,False,Installation,,passed,,100.0,0.15,Low,completed_step,1.46,False,0,none,,completed
SESSION-0644866C,CUST47510,AGENT458,banking,revisited_fields,Customer Information,2026-08-29 13:08:55.108439,completed,4.02,False,,Identity Verification,passed,,20.0,0.15,Low,provided_guidance,3.31,True,0,none,Review the current information and proceed to Identity Verification.,in_progress
SESSION-0644866C,CUST47510,AGENT458,banking,revisited_fields,Identity Verification,2026-08-29 13:12:56.308439,completed,6.58,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,reviewed_information,4.83,False,0,none,,in_progress
